ID,START_DATE,CHOKE,WHP,FLP
347,5/31/2015 0:00,17,47.3,22.6
347,6/1/2015 0:00,17,47.2,22.8
347,6/2/2015 0:00,17,47.2,22.8
347,6/3/2015 0:00,17,47.2,22.7
347,6/4/2015 0:00,17,47.1,21.6
347,6/5/2015 0:00,17,47.2,21.8
347,6/6/2015 0:00,17,46,25
347,6/7/2015 0:00,17,47.4,23.2
347,6/8/2015 0:00,17,47.3,22.9
347,6/9/2015 0:00,17,47.3,22.9
347,6/10/2015 0:00,17,46.6,23.2
347,6/11/2015 0:00,17,46.6,23.2
347,6/12/2015 0:00,17,46.6,23.2
347,6/13/2015 0:00,17,46.8,22.5
347,6/14/2015 0:00,17,43,25
347,6/15/2015 0:00,17,47.1,22.9
347,6/16/2015 0:00,17,47,22.9
347,6/17/2015 0:00,17,46.5,22.7
347,6/18/2015 0:00,17,43,23
347,6/19/2015 0:00,17,43,23
347,6/20/2015 0:00,17,44,24
347,6/21/2015 0:00,17,46.7,22.8
347,6/22/2015 0:00,17,44,24
347,6/23/2015 0:00,17,47.1,23.3
347,6/24/2015 0:00,17,43,24
347,6/25/2015 0:00,17,43,24
347,6/26/2015 0:00,17,43,24
347,6/27/2015 0:00,17,43,24
347,6/28/2015 0:00,17,42,24
347,6/29/2015 0:00,17,42,24
347,6/30/2015 0:00,17,42,24
347,7/1/2015 0:00,17,47.4,23.5
347,7/2/2015 0:00,17,47.4,23.5
347,7/3/2015 0:00,17,47.4,23.5
347,7/4/2015 0:00,17,47.4,23.5
347,7/5/2015 0:00,17,47,22.7
347,7/6/2015 0:00,17,47,22.7
347,7/7/2015 0:00,17,47.2,22.7
347,7/8/2015 0:00,17,47,23
347,7/9/2015 0:00,17,47,23.6
347,7/10/2015 0:00,17,45,24
347,7/11/2015 0:00,17,45,24
347,7/12/2015 0:00,17,47,23
347,7/13/2015 0:00,17,47,22.7
347,7/14/2015 0:00,17,43,21
347,7/15/2015 0:00,17,43,21
347,7/16/2015 0:00,17,43,21
347,7/17/2015 0:00,17,43,21
347,7/18/2015 0:00,17,43,24
347,7/19/2015 0:00,17,47,22.3
347,7/20/2015 0:00,17,44,24
347,7/21/2015 0:00,17,44,24
347,7/22/2015 0:00,17,44,24
347,7/23/2015 0:00,17,47.4,22.2
347,7/24/2015 0:00,17,43,23
347,7/25/2015 0:00,17,43,23
347,7/26/2015 0:00,17,46,23
347,7/27/2015 0:00,17,47.4,22.4
347,7/28/2015 0:00,17,47.4,22.4
347,7/29/2015 0:00,17,47.5,22.4
347,7/30/2015 0:00,17,44,23
347,7/31/2015 0:00,17,44,23
347,8/1/2015 0:00,17,44,23
347,8/2/2015 0:00,17,44,23
347,8/3/2015 0:00,17,42,23
347,8/4/2015 0:00,17,42,23
347,8/5/2015 0:00,17,42,23
347,8/6/2015 0:00,17,42,23
347,8/7/2015 0:00,17,42,23
347,8/8/2015 0:00,17,46,23
347,8/9/2015 0:00,17,43,23
347,8/10/2015 0:00,17,43,23
347,8/11/2015 0:00,17,43,23
347,8/12/2015 0:00,17,43,23
347,8/13/2015 0:00,17,43,23
347,8/14/2015 0:00,17,43,23
347,8/15/2015 0:00,17,43,23
347,8/16/2015 0:00,17,43,23
347,8/17/2015 0:00,17,47,22.2
347,8/18/2015 0:00,17,47,22.2
347,8/19/2015 0:00,17,47,22.2
347,8/20/2015 0:00,17,47,22.2
347,8/21/2015 0:00,17,47.3,22.2
347,8/22/2015 0:00,17,47.3,22.2
347,8/23/2015 0:00,17,47.3,22.2
347,8/24/2015 0:00,17,47.3,24.4
347,8/25/2015 0:00,17,47.3,24.4
347,8/26/2015 0:00,17,47.3,24.4
347,8/27/2015 0:00,17,47.2,24.9
347,8/28/2015 0:00,17,47.2,24.9
347,8/29/2015 0:00,17,48,23
347,8/30/2015 0:00,17,48,23
347,8/31/2015 0:00,17,48,23
347,9/1/2015 0:00,17,48,23
347,9/2/2015 0:00,17,47.2,23.9
347,9/3/2015 0:00,17,47.3,23.8
347,9/4/2015 0:00,17,47.3,24.5
347,9/5/2015 0:00,17,47.3,24.5
347,9/6/2015 0:00,17,46,25
347,9/7/2015 0:00,17,46,25
347,9/8/2015 0:00,17,46,23
347,9/9/2015 0:00,17,46.2,23.1
347,9/10/2015 0:00,17,46.3,23.2
347,9/11/2015 0:00,17,45.9,23.5
347,9/12/2015 0:00,17,45.9,23.5
347,9/13/2015 0:00,17,47,23.4
347,9/14/2015 0:00,17,46,25
347,9/15/2015 0:00,17,47,22.7
347,9/16/2015 0:00,17,44,25
347,9/17/2015 0:00,17,47.1,24.2
347,9/18/2015 0:00,17,47,23
347,9/19/2015 0:00,17,47,23
347,9/20/2015 0:00,17,46,23
347,9/21/2015 0:00,17,47.4,29.1
347,9/22/2015 0:00,17,47,23
347,9/23/2015 0:00,17,47,24.2
347,9/24/2015 0:00,17,47.3,27.3
347,9/25/2015 0:00,17,47.3,27.9
347,9/26/2015 0:00,17,47,24
347,9/27/2015 0:00,17,47.4,28.7
347,9/28/2015 0:00,17,45,24
347,9/29/2015 0:00,17,47.4,28.5
347,9/30/2015 0:00,17,48,26.5
347,10/1/2015 0:00,17,48,26.5
347,10/2/2015 0:00,17,47,28.5
347,10/3/2015 0:00,17,47,28.6
347,10/4/2015 0:00,17,45,27
347,10/5/2015 0:00,17,46.8,24.8
347,10/6/2015 0:00,17,46,28
347,10/7/2015 0:00,17,47,26.8
347,10/8/2015 0:00,17,47,25
347,10/9/2015 0:00,17,46.6,24.9
347,10/10/2015 0:00,17,46.7,24.5
347,10/11/2015 0:00,17,46.5,24.5
347,10/12/2015 0:00,17,47,26
347,10/13/2015 0:00,17,46.8,26.5
347,10/14/2015 0:00,17,46.8,26.5
347,10/15/2015 0:00,17,46.8,26.5
347,10/16/2015 0:00,17,46.8,26.5
347,10/17/2015 0:00,17,46.2,26
347,10/18/2015 0:00,17,45,27
347,10/19/2015 0:00,17,45,27
347,10/20/2015 0:00,17,46.6,26.1
347,10/21/2015 0:00,17,46.6,25.9
347,10/22/2015 0:00,17,45,27
347,10/23/2015 0:00,17,45,27
347,10/24/2015 0:00,17,45,27
347,10/25/2015 0:00,17,45,27
347,10/26/2015 0:00,17,44,26
347,10/27/2015 0:00,17,,26
347,10/28/2015 0:00,17,46,24
347,10/29/2015 0:00,17,46,24
347,10/30/2015 0:00,17,46,25
347,10/31/2015 0:00,17,46,25
347,11/1/2015 0:00,17,46,25
347,11/2/2015 0:00,17,46,25
347,11/3/2015 0:00,17,46,24
347,11/4/2015 0:00,17,46,24
347,11/5/2015 0:00,17,46,24
347,11/6/2015 0:00,17,46,24
347,11/7/2015 0:00,17,46,24
347,11/8/2015 0:00,17,46,24
347,11/9/2015 0:00,17,45,22
347,11/10/2015 0:00,17,45,22
347,11/11/2015 0:00,17,47,22
347,11/12/2015 0:00,17,47,22
347,11/13/2015 0:00,17,45,22
347,11/14/2015 0:00,17,45,22
347,11/15/2015 0:00,17,46,22
347,11/16/2015 0:00,17,46,22
347,11/17/2015 0:00,17,47,22
347,11/18/2015 0:00,17,47,22
347,11/19/2015 0:00,17,47,23.5
347,11/20/2015 0:00,17,47,23.5
347,11/21/2015 0:00,17,47,23.5
347,11/22/2015 0:00,17,47,23.5
347,11/23/2015 0:00,17,47,23.5
347,11/24/2015 0:00,17,47,23.5
347,11/25/2015 0:00,17,50,27
347,11/26/2015 0:00,17,50,27
347,11/27/2015 0:00,17,47,29
347,11/28/2015 0:00,17,47,29
347,11/29/2015 0:00,17,47,29
347,11/30/2015 0:00,17,47,29
347,12/1/2015 0:00,17,47,29
347,12/2/2015 0:00,17,47,29
347,12/3/2015 0:00,17,47,29
347,12/4/2015 0:00,17,47,29
347,12/5/2015 0:00,17,45,24
347,12/6/2015 0:00,17,45,24
347,12/7/2015 0:00,17,42,22
347,12/8/2015 0:00,17,42,22
347,12/9/2015 0:00,17,42,22
347,12/10/2015 0:00,17,42,22
347,12/11/2015 0:00,17,47,27
347,12/12/2015 0:00,17,47,27
347,12/13/2015 0:00,17,47,27
347,12/14/2015 0:00,17,47,27
347,12/15/2015 0:00,17,47,27
347,12/16/2015 0:00,17,47,27
347,12/17/2015 0:00,17,47,27
347,12/18/2015 0:00,17,47,27
347,12/19/2015 0:00,17,47,27
347,12/20/2015 0:00,17,47,27
347,12/21/2015 0:00,17,47,27
347,12/22/2015 0:00,17,47,27
347,12/23/2015 0:00,17,46,27
347,12/24/2015 0:00,17,46,27
347,12/25/2015 0:00,17,46,27
347,12/26/2015 0:00,17,46,27
347,12/27/2015 0:00,17,45,26
347,12/28/2015 0:00,17,45,26
347,12/29/2015 0:00,17,47,27
347,12/30/2015 0:00,17,47,27
347,12/31/2015 0:00,17,47,27
347,1/1/2016 0:00,17,47,27
347,1/2/2016 0:00,17,45,26
347,1/3/2016 0:00,17,45,26
347,1/4/2016 0:00,17,44,29
347,1/5/2016 0:00,17,44,29
347,1/6/2016 0:00,17,44,29
347,1/7/2016 0:00,17,44,29
347,1/8/2016 0:00,17,44,29
347,1/9/2016 0:00,17,44,29
347,1/10/2016 0:00,17,44,29
347,1/11/2016 0:00,17,44,29
347,1/12/2016 0:00,17,44,28
347,1/13/2016 0:00,17,44,28
347,1/14/2016 0:00,17,43,29
347,1/15/2016 0:00,17,43,29
347,1/16/2016 0:00,17,43,29
347,1/17/2016 0:00,17,43,29
347,1/18/2016 0:00,17,42,28
347,1/19/2016 0:00,17,42,28
347,1/20/2016 0:00,17,43,28
347,1/21/2016 0:00,17,43,28
347,1/22/2016 0:00,17,43,28
347,1/23/2016 0:00,17,43,28
347,1/24/2016 0:00,17,43,28
347,1/25/2016 0:00,17,43,28
347,1/26/2016 0:00,17,44,28
347,1/27/2016 0:00,17,44,28
347,1/28/2016 0:00,17,43,28
347,1/29/2016 0:00,17,43,28
347,1/30/2016 0:00,17,43,28
347,1/31/2016 0:00,17,43,28
347,2/1/2016 0:00,17,46,28
347,2/2/2016 0:00,17,46,28
347,2/3/2016 0:00,17,46,27
347,2/4/2016 0:00,17,46,27
347,2/5/2016 0:00,17,46,27
347,2/6/2016 0:00,17,46,27
347,2/7/2016 0:00,17,45,24
347,2/8/2016 0:00,17,45,24
347,2/9/2016 0:00,17,43,24
347,2/10/2016 0:00,17,43,24
347,2/11/2016 0:00,17,43,24
347,2/12/2016 0:00,17,43,24
347,2/13/2016 0:00,17,43,24
347,2/14/2016 0:00,17,43,24
347,2/15/2016 0:00,17,44,24
347,2/16/2016 0:00,17,44,24
347,2/17/2016 0:00,17,44,23
347,2/18/2016 0:00,17,44,23
347,2/19/2016 0:00,17,43,23
347,2/20/2016 0:00,17,43,23
347,2/21/2016 0:00,17,41,25
347,2/22/2016 0:00,17,41,25
347,2/23/2016 0:00,17,43,25
347,2/24/2016 0:00,17,43.9,27
347,2/25/2016 0:00,17,43.8,26.9
347,2/26/2016 0:00,17,43.8,26.9
347,2/27/2016 0:00,17,43,26
347,2/28/2016 0:00,17,43,26
347,2/29/2016 0:00,17,43.4,26.8
347,3/1/2016 0:00,17,43.4,27.4
347,3/2/2016 0:00,17,43.9,27.1
347,3/3/2016 0:00,17,44.1,26.6
347,3/4/2016 0:00,17,44.2,26.9
347,3/5/2016 0:00,17,44.7,27
347,3/6/2016 0:00,17,43.5,26.6
347,3/7/2016 0:00,17,43.5,26.5
347,3/8/2016 0:00,17,43.7,26.7
347,3/9/2016 0:00,17,43.6,26.5
347,3/10/2016 0:00,17,43.5,26.6
347,3/11/2016 0:00,17,43.8,26.5
347,3/12/2016 0:00,17,43.6,26.5
347,3/13/2016 0:00,17,43.8,26.4
347,3/14/2016 0:00,17,43.8,26.4
347,3/15/2016 0:00,17,43.8,26.4
347,3/16/2016 0:00,17,43,27
347,3/17/2016 0:00,17,43,27
347,3/18/2016 0:00,17,43,27
347,3/19/2016 0:00,17,43,27
347,3/20/2016 0:00,17,43,27
347,3/21/2016 0:00,17,43,27
347,3/22/2016 0:00,17,43,27
347,3/23/2016 0:00,17,43,27
347,3/24/2016 0:00,17,43,27
347,3/25/2016 0:00,17,43,27
347,3/26/2016 0:00,17,44.9,24.6
347,3/27/2016 0:00,17,44.9,24.7
347,3/28/2016 0:00,17,44.7,24.2
347,3/29/2016 0:00,17,44.8,24.2
347,3/30/2016 0:00,17,44.8,24.3
347,3/31/2016 0:00,17,44.8,24.3
347,4/1/2016 0:00,17,43,26
347,4/2/2016 0:00,17,44.8,24.3
347,4/3/2016 0:00,17,44.8,24.3
347,4/4/2016 0:00,17,44.8,24.3
347,4/5/2016 0:00,17,44.8,24.3
347,4/6/2016 0:00,17,45.8,27.3
347,4/7/2016 0:00,17,45.7,27.1
347,4/8/2016 0:00,17,45.7,27.4
347,4/9/2016 0:00,17,45.5,27.3
347,4/10/2016 0:00,17,45.4,27.5
347,4/11/2016 0:00,17,45.4,27.4
347,4/12/2016 0:00,17,45.4,27.6
347,4/13/2016 0:00,17,45.6,27.5
347,4/14/2016 0:00,17,42.4,27.8
347,4/15/2016 0:00,17,40.7,27.7
347,4/16/2016 0:00,17,40.7,28
347,4/17/2016 0:00,17,40.8,28.4
347,4/18/2016 0:00,17,39.1,28
347,4/19/2016 0:00,17,38.9,27.8
347,4/20/2016 0:00,17,38.9,27.8
347,4/21/2016 0:00,17,39.3,28.3
347,4/22/2016 0:00,17,41.8,27.4
347,4/23/2016 0:00,17,44.8,27.6
347,4/24/2016 0:00,17,44.9,27.4
347,4/25/2016 0:00,17,44.9,27.6
347,4/26/2016 0:00,17,44.9,27.6
347,4/27/2016 0:00,17,45,27.8
347,4/28/2016 0:00,17,45.1,26.5
347,4/29/2016 0:00,17,44.9,27.2
347,4/30/2016 0:00,17,45.2,27.5
347,5/1/2016 0:00,17,45,27
347,5/2/2016 0:00,17,44.9,27
347,5/3/2016 0:00,17,45.2,27.3
347,5/4/2016 0:00,17,45.2,27.3
347,5/5/2016 0:00,17,45.2,27.1
347,5/6/2016 0:00,17,45,27
347,5/7/2016 0:00,17,45.2,27.4
347,5/8/2016 0:00,17,45,27.5
347,5/9/2016 0:00,17,45.2,27.4
347,5/10/2016 0:00,17,45.2,27.4
347,5/11/2016 0:00,17,45.2,27.4
347,5/12/2016 0:00,17,45.2,27.4
347,5/13/2016 0:00,17,48.6,27.4
347,5/14/2016 0:00,17,43.6,25.7
347,5/15/2016 0:00,17,43.6,25.7
347,5/16/2016 0:00,17,40.9,23
347,5/17/2016 0:00,17,40.6,22.6
347,5/18/2016 0:00,17,40.7,22.1
347,5/19/2016 0:00,17,40.3,21.8
347,5/20/2016 0:00,17,40.3,21.9
347,5/21/2016 0:00,17,40.3,22.7
347,5/22/2016 0:00,17,40.7,25
347,5/23/2016 0:00,17,41.1,26
347,5/24/2016 0:00,17,41.7,27.5
347,5/25/2016 0:00,17,41.5,27.2
347,5/26/2016 0:00,17,41.6,27.1
347,5/27/2016 0:00,17,41.3,25.9
347,5/28/2016 0:00,17,41.6,26.8
347,5/29/2016 0:00,17,41.5,26.5
347,5/30/2016 0:00,17,41.5,26.7
347,5/31/2016 0:00,17,41.4,26.7
347,6/1/2016 0:00,17,40.7,25.3
347,6/2/2016 0:00,17,40.9,26.2
347,6/3/2016 0:00,17,40.8,25.6
347,6/4/2016 0:00,17,41.1,27.5
347,6/5/2016 0:00,17,41.1,27.5
347,6/6/2016 0:00,17,41.1,27.5
347,6/7/2016 0:00,17,41.1,27.5
347,6/8/2016 0:00,17,41.1,27.5
347,6/9/2016 0:00,17,41.1,27.5
347,6/10/2016 0:00,17,41.1,27.5
347,6/11/2016 0:00,17,41.1,27.5
347,6/12/2016 0:00,17,41.1,27.5
347,6/13/2016 0:00,17,41.1,27.5
347,6/14/2016 0:00,17,41.1,27.5
347,6/15/2016 0:00,17,41.1,27.5
347,6/16/2016 0:00,17,41.1,27.5
347,6/17/2016 0:00,17,41.1,27.5
347,6/18/2016 0:00,17,41.1,27.5
347,6/19/2016 0:00,17,41.1,27.5
347,6/20/2016 0:00,17,41.1,27.5
347,6/21/2016 0:00,17,41.1,27.5
347,6/22/2016 0:00,17,41.1,27.5
347,6/23/2016 0:00,17,41.1,27.5
347,6/24/2016 0:00,17,41.1,27.5
347,6/25/2016 0:00,17,41.1,27.5
347,6/26/2016 0:00,17,41.1,27.5
347,6/27/2016 0:00,17,41.1,27.5
347,6/28/2016 0:00,17,41.1,27.5
347,6/29/2016 0:00,17,41.1,27.5
347,6/30/2016 0:00,17,41.1,27.5
347,7/1/2016 0:00,17,38,24
347,7/2/2016 0:00,17,38,24
347,7/3/2016 0:00,17,39.5,25.9
347,7/4/2016 0:00,17,48,39
347,7/5/2016 0:00,17,48,39
347,7/6/2016 0:00,17,46.5,37.5
347,7/7/2016 0:00,17,39.1,24.9
347,7/8/2016 0:00,17,39.1,24.9
347,7/9/2016 0:00,17,39.1,24.9
347,7/10/2016 0:00,17,39.1,24.9
347,7/11/2016 0:00,17,39.1,24.9
347,7/12/2016 0:00,17,39.1,24.9
347,7/13/2016 0:00,17,39.1,24.9
347,7/14/2016 0:00,17,37,24
347,7/15/2016 0:00,17,37,24
347,7/16/2016 0:00,17,37.1,23
347,7/17/2016 0:00,17,37.1,23
347,7/18/2016 0:00,17,37,24
347,7/19/2016 0:00,17,37,24
347,7/20/2016 0:00,17,36,24
347,7/21/2016 0:00,17,36,24
347,7/22/2016 0:00,17,37,23
347,7/23/2016 0:00,17,37,23
347,7/24/2016 0:00,17,37,24
347,7/25/2016 0:00,17,37,24
347,7/26/2016 0:00,17,37,24
347,7/27/2016 0:00,17,37,24
347,7/28/2016 0:00,17,36,23
347,7/29/2016 0:00,17,36,23
347,7/30/2016 0:00,17,37,23
347,7/31/2016 0:00,17,37,23
347,8/1/2016 0:00,17,37,23
347,8/2/2016 0:00,17,37,23
347,8/3/2016 0:00,17,36,23
347,8/4/2016 0:00,17,36,23
347,8/5/2016 0:00,17,36,23
347,8/6/2016 0:00,17,36,23
347,8/7/2016 0:00,17,37,23
347,8/8/2016 0:00,17,37,23
347,8/9/2016 0:00,17,36,23
347,8/10/2016 0:00,17,36,23
347,8/11/2016 0:00,17,36,22
347,8/12/2016 0:00,17,36,22
347,8/13/2016 0:00,17,39,22
347,8/14/2016 0:00,17,39,22
347,8/15/2016 0:00,17,37,22
347,8/16/2016 0:00,17,37,22
347,8/17/2016 0:00,17,36,23
347,8/18/2016 0:00,17,36,23
347,8/19/2016 0:00,17,36,23
347,8/20/2016 0:00,17,36,23
347,8/21/2016 0:00,17,34,23
347,8/22/2016 0:00,17,34,23
347,8/23/2016 0:00,17,36.5,26.5
347,8/24/2016 0:00,17,36.5,26.5
347,8/25/2016 0:00,17,36.5,26.5
347,8/26/2016 0:00,17,36,23.2
347,8/27/2016 0:00,17,36,23.2
347,8/28/2016 0:00,17,36,23.2
347,8/29/2016 0:00,17,36,23.1
347,8/30/2016 0:00,17,36,23.1
347,8/31/2016 0:00,17,36,23.1
347,9/1/2016 0:00,17,35.9,22.9
347,9/2/2016 0:00,17,36,23
347,9/3/2016 0:00,17,36,23
347,9/4/2016 0:00,17,34,23
347,9/5/2016 0:00,17,34,23
347,9/6/2016 0:00,17,36,23
347,9/7/2016 0:00,17,36,23
347,9/8/2016 0:00,17,36,23
347,9/9/2016 0:00,17,36.6,25.5
347,9/10/2016 0:00,17,36.7,25.8
347,9/11/2016 0:00,17,36.8,26
347,9/12/2016 0:00,17,36.6,26.1
347,9/13/2016 0:00,17,36.3,25.8
347,9/14/2016 0:00,17,37.1,27.1
347,9/15/2016 0:00,17,37.6,27.2
347,9/16/2016 0:00,17,36.8,25.4
347,9/17/2016 0:00,17,36.8,25.4
347,9/18/2016 0:00,17,36.4,25.4
347,9/19/2016 0:00,17,36.4,25.8
347,9/20/2016 0:00,17,39,24
347,9/21/2016 0:00,17,39,24
347,9/22/2016 0:00,17,39,27
347,9/23/2016 0:00,17,39,27
347,9/24/2016 0:00,17,39,27
347,9/25/2016 0:00,17,39,27
347,9/26/2016 0:00,17,39,27
347,9/27/2016 0:00,17,39,27
347,9/28/2016 0:00,17,39,27
347,9/29/2016 0:00,17,35.4,25.6
347,9/30/2016 0:00,17,36.4,26.8
347,10/1/2016 0:00,17,35,24.3
347,10/2/2016 0:00,17,35,24.3
347,10/3/2016 0:00,17,35.4,24.8
347,10/4/2016 0:00,17,36.8,27
347,10/5/2016 0:00,17,36.8,27
347,10/6/2016 0:00,17,36.6,27.2
347,10/7/2016 0:00,17,36.5,27
347,10/8/2016 0:00,17,36.7,27.1
347,10/9/2016 0:00,17,35.8,25.6
347,10/10/2016 0:00,17,41,27
347,10/11/2016 0:00,17,41,27
347,10/12/2016 0:00,17,45,26
347,10/13/2016 0:00,17,45,26
347,10/14/2016 0:00,17,35.8,29.9
347,10/15/2016 0:00,17,35.8,29.9
347,10/16/2016 0:00,17,46,27
347,10/17/2016 0:00,17,41.5,28
347,10/18/2016 0:00,17,43,37
347,10/19/2016 0:00,17,46,37
347,10/20/2016 0:00,17,46,37
347,10/21/2016 0:00,17,41.5,27
347,10/22/2016 0:00,17,42,28
347,10/23/2016 0:00,17,42,28
347,10/24/2016 0:00,17,45,25
347,10/25/2016 0:00,17,48,28
347,10/26/2016 0:00,17,47,28
347,10/27/2016 0:00,17,48.5,27
347,10/28/2016 0:00,17,48.5,27
347,10/29/2016 0:00,17,48.5,27
347,10/30/2016 0:00,17,45,26
347,10/31/2016 0:00,17,47.6,27.6
347,11/1/2016 0:00,17,47.2,27.5
347,11/2/2016 0:00,17,47.1,27.8
347,11/3/2016 0:00,17,47.1,27.9
347,11/4/2016 0:00,17,46.8,27.6
347,11/5/2016 0:00,17,46.8,27.6
347,11/6/2016 0:00,17,46.6,27.9
347,11/7/2016 0:00,17,46.6,28
347,11/8/2016 0:00,17,46.5,27.2
347,11/9/2016 0:00,17,46.7,27.1
347,11/10/2016 0:00,17,46.6,25.8
347,11/11/2016 0:00,17,46.5,27.3
347,11/12/2016 0:00,17,46.5,27.5
347,11/13/2016 0:00,17,48.3,27.1
347,11/14/2016 0:00,17,48.5,27.3
347,11/15/2016 0:00,17,48.7,26.3
347,11/16/2016 0:00,17,49,26.9
347,11/17/2016 0:00,17,48.9,27
347,11/18/2016 0:00,17,47.9,26.9
347,11/19/2016 0:00,17,48.9,27.3
347,11/20/2016 0:00,17,48.8,27.4
347,11/21/2016 0:00,17,49,27.5
347,11/22/2016 0:00,17,48.6,27.8
347,11/23/2016 0:00,17,48.7,27.2
347,11/24/2016 0:00,17,48.8,25.6
347,11/25/2016 0:00,17,48.7,24.5
347,11/26/2016 0:00,17,48.7,23.7
347,11/27/2016 0:00,17,48.7,24.2
347,11/28/2016 0:00,17,49.4,23.7
347,11/29/2016 0:00,17,49.9,25.6
347,11/30/2016 0:00,17,49.9,26.3
347,12/1/2016 0:00,17,49.4,26.4
347,12/2/2016 0:00,17,49.4,25.6
347,12/3/2016 0:00,17,49.6,26.1
347,12/4/2016 0:00,17,49.6,26.3
347,12/5/2016 0:00,17,49.4,25.7
347,12/6/2016 0:00,17,49.4,26.2
347,12/7/2016 0:00,17,46,26
347,12/8/2016 0:00,17,48.2,26.7
347,12/9/2016 0:00,17,48.2,26.5
347,12/10/2016 0:00,17,48,26.2
347,12/11/2016 0:00,17,48.1,25.7
347,12/12/2016 0:00,17,48.2,26.1
347,12/13/2016 0:00,17,48.1,26
347,12/14/2016 0:00,17,48.1,26
347,12/15/2016 0:00,17,45,25
347,12/16/2016 0:00,17,45,25
347,12/17/2016 0:00,17,47.2,26.5
347,12/18/2016 0:00,17,47.1,26.3
347,12/19/2016 0:00,17,41.2,26.8
347,12/20/2016 0:00,17,40.7,26.5
347,12/21/2016 0:00,17,40.1,26.8
347,12/22/2016 0:00,17,39.6,26.4
347,12/23/2016 0:00,17,39.5,26.4
347,12/24/2016 0:00,17,39.3,26.2
347,12/25/2016 0:00,17,39.4,25.4
347,12/26/2016 0:00,17,38.5,25.7
347,12/27/2016 0:00,17,38.4,25.7
347,12/28/2016 0:00,17,38.1,25.6
347,12/29/2016 0:00,17,38.2,26.5
347,12/30/2016 0:00,17,38,26.2
347,12/31/2016 0:00,17,38,25.5
347,1/1/2017 0:00,17,37.6,25.4
347,1/2/2017 0:00,17,38.5,27.5
347,1/3/2017 0:00,17,38.5,27.5
347,1/4/2017 0:00,17,37.6,25.2
347,1/5/2017 0:00,17,37.4,24.9
347,1/6/2017 0:00,17,37.4,24.9
347,1/7/2017 0:00,17,37.2,24.9
347,1/8/2017 0:00,17,36.4,24.8
347,1/9/2017 0:00,17,50.1,23.2
347,1/10/2017 0:00,17,39.6,23.7
347,1/11/2017 0:00,17,38.5,23.3
347,1/12/2017 0:00,17,39,25.6
347,1/13/2017 0:00,17,39.3,25.8
347,1/14/2017 0:00,17,39.6,26.6
347,1/15/2017 0:00,17,39.4,26.5
347,1/16/2017 0:00,17,39.6,27
347,1/17/2017 0:00,17,39.4,27.1
347,1/18/2017 0:00,17,39.4,26.9
347,1/19/2017 0:00,17,38.8,26.6
347,1/20/2017 0:00,17,38.9,26.7
347,1/21/2017 0:00,17,39.2,27
347,1/22/2017 0:00,17,39,26.8
347,1/23/2017 0:00,17,38.5,26.8
347,1/24/2017 0:00,17,38.2,27
347,1/25/2017 0:00,17,38.1,27.1
347,1/26/2017 0:00,17,38.1,27.1
347,1/27/2017 0:00,17,38,26.8
347,1/28/2017 0:00,17,37.3,24.7
347,1/29/2017 0:00,17,39.5,25.7
347,1/30/2017 0:00,17,41.9,27.1
347,1/31/2017 0:00,17,45.3,26.8
347,2/1/2017 0:00,17,48.9,26.8
347,2/2/2017 0:00,17,49,26.7
347,2/3/2017 0:00,17,49.2,27
347,2/4/2017 0:00,17,49.4,26.8
347,2/5/2017 0:00,17,49.5,26.9
347,2/6/2017 0:00,17,49.4,27.1
347,2/7/2017 0:00,17,49.6,27
347,2/8/2017 0:00,17,49.5,26.6
347,2/9/2017 0:00,17,49.5,25.5
347,2/10/2017 0:00,17,49.6,25.7
347,2/11/2017 0:00,17,49.4,26.1
347,2/12/2017 0:00,17,49.6,26.2
347,2/13/2017 0:00,17,49.3,26
347,2/14/2017 0:00,17,49.4,26.3
347,2/15/2017 0:00,17,49.4,26.2
347,2/16/2017 0:00,17,49.5,26.1
347,2/17/2017 0:00,17,49.8,26.1
347,2/18/2017 0:00,17,49.9,26.3
347,2/19/2017 0:00,17,49.7,26
347,2/20/2017 0:00,17,49.6,26.5
347,2/21/2017 0:00,17,49.7,26.6
347,2/22/2017 0:00,17,49.4,26.7
347,2/23/2017 0:00,17,49.7,26.9
347,2/24/2017 0:00,17,50,26.5
347,2/25/2017 0:00,17,50.1,26.3
347,2/26/2017 0:00,17,50,26.1
347,2/27/2017 0:00,17,50.1,26.1
347,2/28/2017 0:00,17,50.2,26
347,3/1/2017 0:00,17,50.3,25.5
347,3/2/2017 0:00,17,50.3,26.1
347,3/3/2017 0:00,17,50.2,26.3
347,3/4/2017 0:00,17,50.3,26.4
347,3/5/2017 0:00,17,50.3,26.3
347,3/6/2017 0:00,17,50.4,26.4
347,3/7/2017 0:00,17,50.5,27.2
347,3/8/2017 0:00,17,50.4,27
347,3/9/2017 0:00,17,50.3,27.5
347,3/10/2017 0:00,17,50.6,27.8
347,3/11/2017 0:00,17,50.5,27.1
347,3/12/2017 0:00,17,50.5,27.1
347,3/13/2017 0:00,17,50.5,26.7
347,3/14/2017 0:00,17,50.4,27
347,3/15/2017 0:00,17,50.5,26.4
347,3/16/2017 0:00,17,50.5,26.5
347,3/17/2017 0:00,17,50.4,26.8
347,3/18/2017 0:00,17,50.5,25.9
347,3/19/2017 0:00,17,50.6,25.6
347,3/20/2017 0:00,17,50.9,26.8
347,3/21/2017 0:00,17,50.7,25.8
347,3/22/2017 0:00,17,50.9,26.7
